Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Road Width,Road Type,Build Area,Posted,Amenities,Listing_Type,Area_SqFt,Build_Area_SqFt,Price_per_SqFt,Neighborhood,Road_Width_Feet,Year_AD,Property_Age,Age_Unknown,Amenity_Count,Log_Price,Log_Area,Neighborhood_Freq,Neighborhood_MedianPPSF,Predicted_Price,Value_Gap_Pct
"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,45000000,11,0,3.0,0,South,,680,6 Ropani,14 Feet,14 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,32856.0,,1369.6128560993425,Basundhara,14.0,,2.0,1,7,17.622173069956816,10.399920091014481,0.02148664343786295,17666.944128289193,114740392.30300817,-60.78103003067715
"House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu",Kathmandu,33000000,11,0,3.0,0,East,,347,5 Aana,15 Feet,15 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Washing Machine', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1711.25,,19284.149013878745,Sukedhara,15.0,,2.0,1,8,17.312018149733785,7.445563574078014,0.013356562137049941,20452.885317750184,33009109.19333018,-0.027595998658517275
"House For Sale In Dhumbarahi, Kathmandu","Dhumbarahi, Dhumbarahi, Kathmandu",Kathmandu,40000000,12,0,4.0,4,East,,340,7 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,2395.75,,16696.23291244913,Dhumbarahi,13.0,,2.0,1,7,17.50439003707821,7.781868931957106,0.008130081300813009,16950.42235582776,38931543.09052996,2.744450449820308
"House For Sale In Bhangal, Kathmandu","Sundarbasti, Bhangal, Kathmandu",Kathmandu,18200000,9,0,3.0,3,South,,355,3.1 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1060.9750000000001,,17154.032847145314,Bhangal,13.0,,2.0,1,6,16.716932206992077,6.967885661035161,0.012775842044134728,17531.044558071586,19061399.71049323,-4.519078995122442
"House For Sale In Budhanilkantha, Kathmandu","Jyotinagar, Budhanilkantha, Kathmandu",Kathmandu,17700000,12,0,4.0,0,East,,425,3.5 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1197.875,,14776.16612751748,Budhanilkantha,13.0,,2.0,1,7,16.68907525404123,7.089138896048115,0.11382113821138211,13184.806428049671,18651152.369415767,-5.0996975981788175
"House For Sale In Kapan, Kathmandu","Nearby Aakashedhara, Kapan, Kathmandu",Kathmandu,17000000,7,0,0.0,0,East,,413,3 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1026.75,,16557.09763817872,Kapan,13.0,,2.0,1,6,16.648723960844016,6.935127225777988,0.023228803716608595,14052.66270131135,16422133.446650926,3.5188275337448442
"House For Sale In Budhanilkantha, Kathmandu","Nearby Hattigauda, Budhanilkantha, Kathmandu",Kathmandu,29800000,10,0,3.0,3,West,,449,6 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,2053.5,,14511.809106403702,Budhanilkantha,13.0,,2.0,1,6,17.21001898503268,7.627787788323465,0.11382113821138211,13184.806428049671,31569844.377849884,-5.606123225275216
"House For Sale In Budhanilkantha, Kathmandu","Nearby Dhumbarai Chowk., Budhanilkantha, Kathmandu",Kathmandu,21000000,9,0,3.0,0,North West,,495,3.5 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1197.875,,17531.044558071586,Budhanilkantha,13.0,,2.0,1,6,16.860033043306743,7.089138896048115,0.11382113821138211,13184.806428049671,19254984.238870032,9.062670420717899
"House For Sale In Budhanilkantha, Kathmandu","Nearby Jyotinagar, Budhanilkantha, Kathmandu",Kathmandu,34000000,6,3,3.0,4,South East,,265,6 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,2053.5,,16557.09763817872,Budhanilkantha,13.0,,2.0,1,6,17.341871111992198,7.627787788323465,0.11382113821138211,13184.806428049671,33271110.132440597,2.1907590839558666
"Land For Sale In Kageshwari-Manohara, Kathmandu","Nearby Daachi Panitanki, Kageshwari-Manohara, Kathmandu",Kathmandu,1450000,0,0,0.0,0,East,,217,4 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1369.0,,1059.1672753834916,Kageshwari-Manohara,20.0,,2.0,1,0,14.187074804051692,7.222566018822171,0.0017421602787456446,1636.2308254200145,2125154.507058244,-31.769666855556316
"Land For Sale In Budhanilkantha, Kathmandu","Ram Mandir, Budhanilkantha, Kathmandu",Kathmandu,2150000,0,0,0.0,0,West,,221,4 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1369.0,,1570.489408327246,Budhanilkantha,12.0,,2.0,1,0,14.580978865220017,7.222566018822171,0.11382113821138211,13184.806428049671,3042401.4467669823,-29.33213983694675
"House For Sale In Basundhara, Kathmandu","Shreetole Height home, Basundhara, Kathmandu",Kathmandu,19900000,3,3,0.0,0,South West,,327,3 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1026.75,,19381.54370586803,Basundhara,12.0,,2.0,1,6,16.806230339945976,6.935127225777988,0.02148664343786295,17666.944128289193,20651770.624560457,-3.6402235828941523
"House For Sale In Budhanilkantha, Kathmandu","Nearby Chapali Home, Budhanilkantha, Kathmandu",Kathmandu,16800000,10,0,3.0,0,South West,,565,3 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1026.75,,16362.308254200147,Budhanilkantha,13.0,,2.0,1,7,16.636889503897294,6.935127225777988,0.11382113821138211,13184.806428049671,17172270.41083135,-2.167857842469931
"House For Sale In Basbari, Kathmandu","Basbari, Basbari, Kathmandu",Kathmandu,63000000,9,4,4.0,4,South,,369,0-12-3-2 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,4406.46875,,14297.16255221372,Basbari,13.0,,2.0,1,8,17.958645300228824,8.391055824059709,0.0040650406504065045,14297.16255221372,66318238.20291507,-5.003507772269524
"House For Sale In Dhapakhel, Lalitpur","Dhapakhel Height, Dhapakhel, Lalitpur",Lalitpur,12500000,3,2,3.0,3,South,,589,3 Aana,10 Feet,10 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1026.75,,12174.336498660823,Dhapakhel,10.0,,2.0,1,7,16.341239282272525,6.935127225777988,0.005807200929152149,14214.98718796016,14239715.547710046,-12.217347614010574
"House For Sale In Balaju, Kathmandu","Jarankhu, Balaju, Kathmandu",Kathmandu,14200000,5,2,2.0,3,North West,,486,0-3-2-2 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1240.65625,,11445.555527568575,Balaju,13.0,,2.0,1,6,16.468752592994022,7.124201452848615,0.007549361207897794,8249.903321445452,15620036.226107964,-9.091119927970832
"House For Sale In Satdobato, Lalitpur","Dholahity, Satdobato, Lalitpur",Lalitpur,20000000,5,4,3.0,3,North,,468,0-3-0-1 Aana,16 Feet,16 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1048.140625,,19081.409042799005,Satdobato,16.0,,2.0,1,7,16.811242881518265,6.955726655655604,0.0023228803716608595,11040.704521399502,21868071.150763776,-8.542459633887422
"House For Sale In Sunderbasti, Kathmandu","Golfutar, Sunderbasti, Kathmandu",Kathmandu,19500000,5,3,3.0,2,East,,599,3.2 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1095.2,,17804.967129291454,Sunderbasti,13.0,,2.0,1,6,16.785925074816024,6.999604932612016,0.0011614401858304297,16647.12172282996,20023548.301292095,-2.614662962899095
"House For Sale In Swayambhu, Kathmandu","Kimdol, Swayambhu, Kathmandu",Kathmandu,21000000,4,2,2.0,2,South,,1.1K,3.1 Aana,18 Feet,18 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1060.9750000000001,,19793.114823629207,Swayambhu,18.0,,2.0,1,7,16.860033043306743,6.967885661035161,0.011033681765389082,13333.333333333334,17652208.140012857,18.965286571704254
"House For Sale In Kalikasthan, Kathmandu","Kalikasthan, Kalikasthan, Kathmandu",Kathmandu,100000000,5,2,3.0,4,West,,720,10.1 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,3456.725,,28929.116432461364,Kalikasthan,20.0,,2.0,1,6,18.420680753952364,8.148366137343476,0.0005807200929152149,28929.116432461364,84461923.01112689,18.396546556045315
"House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,22500000,6,4,4.0,3,North,,279,0-3-0-1 Aana,10 Feet,10 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1048.140625,,21466.58517314888,Samakhusi,10.0,,2.0,1,7,16.929025911619092,6.955726655655604,0.018002322880371662,19104.343428667755,23415484.321636613,-3.9097389960483473
"House For Sale In Chabahil, Kathmandu","Arubari, Chabahil, Kathmandu",Kathmandu,37000000,5,4,3.0,4,South West,,266,4 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1369.0,,27027.027027027027,Chabahil,12.0,,2.0,1,7,17.426428497635523,7.222566018822171,0.0156794425087108,4515.572083139651,34227421.75477113,8.100458939307599
"House For Sale In Ramkot, Kathmandu","Ramkot, Ramkot, Kathmandu",Kathmandu,19000000,4,3,3.0,4,East,,583,0-3-3-2 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'Garden', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1326.21875,,14326.445015198284,Ramkot,20.0,,2.0,1,9,16.759949589762293,7.190840866262881,0.004645760743321719,10774.28780131483,22417385.41442487,-15.24435321625818
"House For Sale In Sitapaila, Kathmandu","Sitapaila, Sitapaila, Kathmandu",Kathmandu,45000000,5,5,3.0,4,East,,286,9 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,3080.25,,14609.203798392988,Sitapaila,12.0,,2.0,1,7,17.622173069956816,8.033090637791,0.013937282229965157,14791.8188458729,47239030.382236995,-4.739789034871731
"House For Sale In Tarkeshwor, Kathmandu","Lambagar, Tarkeshwor, Kathmandu",Kathmandu,16500000,6,3,3.0,3,South,,328,4 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1369.0,,12052.593133674214,Tarkeshwor,12.0,,2.0,1,6,16.61887099947687,7.222566018822171,0.005807200929152149,10993.425858290724,22879428.655153405,-27.882814520005468
"House For Sale In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu",Kathmandu,88000000,0,0,3.0,0,West,,245,0-15-2-2 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,5347.65625,,16455.807158509862,Sukedhara,20.0,,2.0,1,6,18.292847383806116,8.584600640117731,0.013356562137049941,20452.885317750184,79573425.71622425,10.589683940247467
"House For Sale In Gongabu, Kathmandu","Gongabu, Gongabu, Kathmandu",Kathmandu,29000000,10,6,5.0,4,West,,277,4.2 Aana,10 Feet,10 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1437.45,,20174.614769209362,Gongabu,10.0,,2.0,1,6,17.182806422433504,7.271321423958596,0.005807200929152149,18225.10307739723,29344730.590159494,-1.174761475830679
"Land For Sale In Balkhu, Kathmandu","Balkhu, Balkhu, Kathmandu",Kathmandu,7500000,0,0,0.0,0,East,,311,1.4 Ropani,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,7666.4,,978.2948972138162,Balkhu,20.0,,2.0,1,0,15.830413711839864,8.944732853842712,0.003484320557491289,14435.284705554976,9487996.088982001,-20.95274987824431
"House For Sale In Naxal, Kathmandu","Gahana, Pokhari, Naxal, Kathmandu",Kathmandu,55000000,0,0,4.0,0,North,,327,7 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,2395.75,,22957.320254617553,Naxal,20.0,,2.0,1,6,17.822843761378564,7.781868931957106,0.0040650406504065045,15826.637448259069,54906104.3993424,0.17101122304120658
"House For Sale In Kadaghari, Kathmandu","Birendra Chowk, Kadaghari, Kathmandu",Kathmandu,36000000,6,4,3.5,3,South East,,247,3.2 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1095.2,,32870.70854638422,Kadaghari,13.0,,2.0,1,7,17.399029524198163,6.999604932612016,0.009291521486643438,11930.849768687607,28019597.646210533,28.481502320461637
"House For Sale In Pepsicola, Kathmandu","Suncity Planning, Pepsicola, Kathmandu",Kathmandu,24000000,10,6,3.0,4,East,,808,3.2 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1095.2,,21913.80569758948,Pepsicola,13.0,,2.0,1,6,16.993564429978885,6.999604932612016,0.009291521486643438,3246.4897329762193,23688323.523024753,1.3157388562018821
"House For Sale In Kadaghari, Kathmandu","Gotthatar, Kadaghari, Kathmandu",Kathmandu,12000000,4,1,1.0,2,East,,452,3 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1026.75,,11687.36303871439,Kadaghari,13.0,,2.0,1,5,16.300417291085605,6.935127225777988,0.009291521486643438,11930.849768687607,11795422.232713856,1.7343827397611995
"Land For Sale In Balaju, Kathmandu","Balaju, Balaju, Kathmandu",Kathmandu,8500000,0,0,0.0,0,West,,231,0-6-3-3 Aana,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2374.359375,,3579.913002849453,Balaju,20.0,,2.0,1,0,15.955576839107596,7.7729040208111355,0.007549361207897794,8249.903321445452,4676843.94314184,81.7464962127818
"House For Sale In Balaju, Kathmandu","Near by Bhatbhatei Super Market., Balaju, Kathmandu",Kathmandu,45000000,12,4,4.0,5,North,,257,0-4-0-2 Aana,0 Feet,0 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1411.78125,,31874.626469221064,Balaju,0.0,,2.0,1,6,17.622173069956816,7.253315558244075,0.007549361207897794,8249.903321445452,35419994.205691405,27.04688696072471
"House For Sale In Joranku, Kathmandu","Joranku, Joranku, Kathmandu",Kathmandu,15000000,3,3,3.0,2,South,,260,3.2 Aana,10 Feet,10 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1095.2,,13696.128560993426,Joranku,10.0,,2.0,1,6,16.52356082573315,6.999604932612016,0.0011614401858304297,14590.942293644996,17180946.41905696,-12.693983008048217
"Land For Sale In Tarkeshwor, Kathmandu","Phutung, Tarkeshwor, Kathmandu",Kathmandu,1000000,0,0,0.0,0,South West,,275,7 Aana,26 Feet,26 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2395.75,,417.40582281122823,Tarkeshwor,26.0,,2.0,1,0,13.815511557963774,7.781868931957106,0.005807200929152149,10993.425858290724,4308088.867740534,-76.78785116323586
"Office Space For Sale In Samakhusi, Kathmandu","Samakhusi Town Planning, Samakhusi, Kathmandu",Kathmandu,500000,0,0,0.0,0,East,,226,165 Sq. Feet,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,165.0,,3030.3030303030305,Samakhusi,20.0,,2.0,1,0,13.122365377402328,5.111987788356544,0.018002322880371662,19104.343428667755,580967.793920299,-13.936709533232186
"House For Sale In Sitapaila, Kathmandu","Ichadol, Sitapaila, Kathmandu",Kathmandu,20000000,4,2,3.0,0,East,,331,5 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,1711.25,,11687.36303871439,Sitapaila,13.0,,2.0,1,7,16.811242881518265,7.445563574078014,0.013937282229965157,14791.8188458729,22556176.505315017,-11.332490259209903
"House For Sale In Imadol, Lalitpur","sital height, Imadol, Lalitpur",Lalitpur,16000000,4,4,3.0,2,South East,2075.0,1.9K,0-3-0-0 Aana,13 Feet,13 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'Fencing', 'Modular Kitchen', 'Water Tank', 'Water Well']",Sale,1026.75,,15583.150718285853,Imadol,13.0,2018.0,2.0,0,5,16.588099342704055,6.935127225777988,0.050522648083623695,16278.8270896379,18066011.37774507,-11.435902117775269
"House For Sale In Thamel, Kathmandu","Thahiti Chowk, Thamel, Kathmandu",Kathmandu,37500000,4,4,6.0,4,East,,316,0-2-3-2 Aana,12 Feet,12 Feet,Unknown,N/A Aana,1 year ago,"['Balcony', 'Gym', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",Sale,983.96875,,38110.9664305904,Thamel,12.0,,2.0,1,7,17.439851517607305,6.892609914780487,0.0040650406504065045,10956.90284879474,30296472.19001282,23.776787491323198
"Land For Sale In Thamel, Kathmandu","Thamel, Thamel, Kathmandu",Kathmandu,20000000,0,0,0.0,0,East,,267,1.11 Ropani,26 Feet,26 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,6078.360000000001,,3290.361215854276,Thamel,26.0,,2.0,1,0,16.811242881518265,8.712654706261763,0.0040650406504065045,10956.90284879474,7651421.157426651,161.38934961889433
"House For Sale In Gongabu, Kathmandu","Mitranagar, Gongabu, Kathmandu",Kathmandu,31000000,9,9,4.0,3,North,,298,2.2 Aana,9 Feet,9 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank']",Sale,752.95,,41171.392522743874,Gongabu,9.0,,2.0,1,5,17.249497794707484,6.625326052811805,0.005807200929152149,18225.10307739723,28376546.253912523,9.245148167831587
"Apartment For Sale In Samakhusi, Kathmandu","Samakhusi Town Planning, Samakhusi, Kathmandu",Kathmandu,20500000,5,4,3.0,3,South,,356,2.2 Aana,16 Feet,16 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,752.95,,27226.243442459658,Samakhusi,16.0,,2.0,1,6,16.835935492889124,6.625326052811805,0.018002322880371662,19104.343428667755,21749992.95956942,-5.747095927309057
"House For Sale In Sano Bharyang, Kathmandu","Near by Yellow Gumba, Sano Bharyang, Kathmandu",Kathmandu,26000000,4,5,3.0,3,East,,247,0-4-0-2 Aana,12 Feet,12 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1411.78125,,18416.45084888328,Sano Bharyang,12.0,,2.0,1,6,17.073607134447293,7.253315558244075,0.0017421602787456446,22887.752617482347,28035913.13400917,-7.2618042589791445
"Apartment For Sale In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur",Lalitpur,7500000,2,2,1.0,2,West,,864,800 Sq. Feet,24 Feet,24 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,800.0,,9375.0,Bhaisepati,24.0,,2.0,1,6,15.830413711839864,6.68586094706836,0.02264808362369338,10000.0,8975354.57831128,-16.43784170796368
"Apartment For Sale In Lazimpat, Kathmandu","Panipokhari, Lazimpat, Kathmandu",Kathmandu,17500000,3,3,3.0,2,South,,737,1582 Sq. Feet,20 Feet,20 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",Sale,1582.0,,11061.946902654867,Lazimpat,20.0,,2.0,1,6,16.677711496036597,7.367077059881012,0.005226480836236934,4869.734599464329,19397359.871922154,-9.781536685663077
"Land At Gausala, Battisputali : Land For Sale In Old Baneshwor, Kathmandu","Battisputali, Old Baneshwor, Kathmandu",Kathmandu,5500000,0,0,0.0,0,South,,6.1K,0-7-2-0 Aana,6 Meter,6 Meter,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2566.875,,2142.683223764305,Old Baneshwor,19.68504,,2.0,1,0,15.520258832020865,7.850833987612675,0.0023228803716608595,11476.240301660317,5232858.385924087,5.105080137358575
"Scenic : House For Sale In Dhapakhel, Lalitpur","Dhapakhel height, Dhapakhel, Lalitpur",Lalitpur,25000000,4,3,3.0,1,South,2072.0,5.9K,0-4-3-0 Aana,13 Feet,13 Feet,Unknown,800 Sq. Feet,1 year ago,"['Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Solar Water', 'Water Tank']",Sale,1625.6875,800.0,15378.109261466303,Dhapakhel,13.0,2015.0,5.0,0,8,17.034386422832473,7.394301017474119,0.005807200929152149,14214.98718796016,22651641.995411396,10.367274942206473
"House At New Colony : House For Sale In Budhanilkantha, Kathmandu","New Colony, Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,28500000,3,3,2.0,1,South West,2073.0,6.5K,0-4-5-0 Aana,18 Feet,18 Feet,Unknown,N/A Sq. Feet,1 year ago,"['Garage', 'Backyard', 'Balcony', 'Fencing', 'Frontyard', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Water Supply']",Sale,1796.8125,,15861.421266826672,Budhanilkantha,18.0,2016.0,4.0,0,10,17.1654146803266,7.494325927057613,0.11382113821138211,13184.806428049671,28613922.07940503,-0.39813514235793696
"Business For Sale In Naxal, Kathmandu","Near, Bhat bhateni, Naxal, Kathmandu",Kathmandu,3000000,0,0,0.0,0,South,,4.9K,400 Sq. Feet,35 Feet / Blacktopped,35 Feet ,Blacktopped,N/A Sq. Feet,1 year ago,"['Air Condition', 'TV Cable']",Sale,400.0,,7500.0,Naxal,35.0,,2.0,1,2,14.914123179965662,5.993961427306569,0.0040650406504065045,15826.637448259069,2398781.4434900205,25.06349872522185
"Land For Sale In Bhaisepati, Lalitpur","Near, Bhaisepati Colony, Bhaisepati, Lalitpur",Lalitpur,2400000,0,0,0.0,0,South East,,520,0-6-0-0 Aana,16 Feet,16 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,2053.5,,1168.736303871439,Bhaisepati,16.0,,2.0,1,0,14.690979711984754,7.627787788323465,0.02264808362369338,10000.0,3409292.406764934,-29.604160815371305
"Land For Sale In Banasthali, Kathmandu","Near, Dhungedhara, Banasthali, Kathmandu",Kathmandu,3500000,0,0,0.0,0,East,,425,0-5-0-0 Aana,16 Feet,16 Feet,Unknown,N/A Sq. Feet,1 year ago,[],Sale,1711.25,,2045.2885317750183,Banasthali,16.0,,2.0,1,0,15.068273812173887,7.445563574078014,0.005226480836236934,20071.775653444278,4597917.589363493,-23.87858346794515
